token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
329-1	SPK1133	undefined	329	не	не	linguistic	_		
329-2	SPK1133	undefined	329	нәрседен	нәрседен	linguistic	_		End=476.362
330-0	SPK1133	Rising	330	таппадым	таппадым	linguistic	_		Begin=476.362
330-1	SPK1133	Rising	330	дегеніңді	дегеніңді	linguistic	_		End=477.711
331-0	SPK1132	Falling	331	Сен	Сен	linguistic	_		Begin=477.885
331-1	SPK1132	Falling	331	бір	бір	linguistic	_		
331-2	SPK1132	Falling	331	маған	маған	linguistic	_		
331-3	SPK1132	Falling	331	聊天记录	聊天记录	linguistic	_		
331-4	SPK1132	Falling	331	-ларды	-ларды	linguistic	_		
331-5	SPK1132	Falling	331	жіберіп	жіберіп	linguistic	_		
331-6	SPK1132	Falling	331	бердің	бердің	linguistic	_		
331-7	SPK1132	Falling	331	ғой	ғой	linguistic	_		End=480.080
332-0	SPK1133	Continuing	332	А	А	linguistic	_		Begin=479.530|End=480.068
333-0	SPK1133	undefined	333	ещё	ещё	linguistic	_		Begin=480.068
333-1	SPK1133	undefined	333	first	first	linguistic	_		
333-2	SPK1133	undefined	333	look	look	linguistic	_		
333-3	SPK1133	undefined	333	-дар	-дар	linguistic	_		End=481.255
334-0	SPK1133	undefined	334	ана	ана	linguistic	_		Begin=481.255
334-1	SPK1133	undefined	334	look	look	linguistic	_		
334-2	SPK1133	undefined	334	-дарды	-дарды	linguistic	_		End=482.375
335-0	SPK1133	Falling	335	тоже	тоже	linguistic	_		Begin=482.375
335-1	SPK1133	Falling	335	жібере	жібере	linguistic	_		
335-2	SPK1133	Falling	335	салшы	салшы	linguistic	_		End=484.107
336-0	SPK1132	Falling	336	Оны	Оны	linguistic	_		Begin=482.765
336-1	SPK1132	Falling	336	телеграмға	телеграмға	linguistic	_		
336-2	SPK1132	Falling	336	жіберіп	жіберіп	linguistic	_		
336-3	SPK1132	Falling	336	қойдым	қойдым	linguistic	_		
336-4	SPK1132	Falling	336	уже	уже	linguistic	_		End=484.342
337-0	SPK1133	Continuing	337	Телеграмға	Телеграмға	linguistic	_		Begin=484.597
337-1	SPK1133	Continuing	337	емес	емес	linguistic	_		End=485.590
338-0	SPK1133	Falling	338	Air	Air	linguistic	_		Begin=485.590
338-1	SPK1133	Falling	338	drop-пен	drop-пен	linguistic	_		
338-2	SPK1133	Falling	338	жібере	жібере	linguistic	_		
338-3	SPK1133	Falling	338	салшы	салшы	linguistic	_		End=487.349
339-0	SPK1133	undefined	339	Телеграмнан	Телеграмнан	linguistic	_		Begin=487.664
339-1	SPK1133	undefined	339	download	download	linguistic	_		End=488.838
340-0	SPK1132	undefined	340	好	好	linguistic	_		Begin=487.677|End=488.375
341-0	SPK1133	Falling	341	етіп	етіп	linguistic	_		Begin=488.838
341-1	SPK1133	Falling	341	жүретін	жүретін	linguistic	_		
341-2	SPK1133	Falling	341	емес	емес	linguistic	_		End=490.000
342-0	SPK1132	Falling	342	这里面有	这里面有	linguistic	_		Begin=490.342
342-1	SPK1132	Falling	342	телеграм	телеграм	linguistic	_		End=491.449
343-0	SPK1133	undefined	343	Иә	Иә	linguistic	_		Begin=491.932
343-1	SPK1133	undefined	343	but	but	linguistic	_		
343-2	SPK1133	undefined	343	it's	it's	linguistic	_		End=492.877
344-0	SPK1133	undefined	344	麻烦死了	麻烦死了	linguistic	_		Begin=493.261
344-1	SPK1133	undefined	344	。	。	linguistic	_		End=494.134
345-0	SPK1133	Falling	345	Жарайды	Жарайды	linguistic	_		Begin=494.409
345-1	SPK1133	Falling	345	қазір	қазір	linguistic	_		
345-2	SPK1133	Falling	345	істеймін	істеймін	linguistic	_		End=495.335
346-0	SPK1132	undefined	346	你先把那个存起来	你先把那个存起来	linguistic	_		Begin=495.684
346-1	SPK1132	undefined	346	，	，	linguistic	_		End=496.960
347-0	SPK1133	Rising	347	saved	saved	linguistic	_		Begin=496.872
347-1	SPK1133	Rising	347	message	message	linguistic	_		End=497.852
348-0	SPK1132	undefined	348	没有	没有	linguistic	_		Begin=498.328
348-1	SPK1132	undefined	348	？	？	linguistic	_		End=498.885
349-0	SPK1132	undefined	349	给你发了呀	给你发了呀	linguistic	_		Begin=498.885
349-1	SPK1132	undefined	349	？	？	linguistic	_		End=499.402
350-0	SPK1132	undefined	350	个人发了	个人发了	linguistic	_		Begin=499.402
350-1	SPK1132	undefined	350	。	。	linguistic	_		End=500.322
351-0	SPK1133	Interrupted	351	Ж-	Ж	linguistic	_	Interrupted=Yes	Begin=501.489|End=502.221
352-0	SPK1133	Falling	352	Жоқ	Жоқ	linguistic	_		Begin=502.221
352-1	SPK1133	Falling	352	қой	қой	linguistic	_		End=502.872
353-0	SPK1132	Falling	353	发了呀	发了呀	linguistic	_		Begin=507.932|End=508.724
354-0	SPK1133	Rising	354	没有来	没有来	linguistic	_		Begin=508.954|End=509.926
355-0	SPK1132	Continuing	355	没有	没有	linguistic	_		Begin=511.630|End=512.033
356-0	SPK1132	undefined	356	网是不是有点不太对劲	网是不是有点不太对劲	linguistic	_		Begin=512.033
356-1	SPK1132	undefined	356	？	？	linguistic	_		End=513.087
357-0	SPK1132	Falling	357	我的也连不上网	我的也连不上网	linguistic	_		Begin=513.087|End=514.107
358-0	SPK1132	Falling	358	等一下	等一下	linguistic	_		Begin=514.456|End=515.100
359-0	SPK1133	Falling	359	Сол	Сол	linguistic	_		Begin=515.979
359-1	SPK1133	Falling	359	Air	Air	linguistic	_		
359-2	SPK1133	Falling	359	drop-пен	drop-пен	linguistic	_		
359-3	SPK1133	Falling	359	жібере	жібере	linguistic	_		
359-4	SPK1133	Falling	359	салшы	салшы	linguistic	_		End=518.422
360-0	SPK1132	Falling	360	Қазір	Қазір	linguistic	_		Begin=518.127|End=518.778
361-0	SPK1133	undefined	361	##	##	unknown	_		Begin=518.718|End=519.919
362-0	SPK1132	undefined	362	我先把那个啥	我先把那个啥	linguistic	_		Begin=518.785|End=519.684
363-0	SPK1132	Falling	363	іздеп	іздеп	linguistic	_		Begin=519.684
363-1	SPK1132	Falling	363	алайыншы	алайыншы	linguistic	_		
363-2	SPK1132	Falling	363	ана	ана	linguistic	_		End=520.778
364-0	SPK1132	undefined	364	(H)	(H)	_	_		Begin=521.382|End=522.060
365-0	SPK1132	Falling	365	Қазір	Қазір	linguistic	_		Begin=522.067|End=522.744
366-0	SPK1133	undefined	366	What	What	linguistic	_		Begin=522.953
366-1	SPK1133	undefined	366	do	do	linguistic	_		
366-2	SPK1133	undefined	366	you	you	linguistic	_		
366-3	SPK1133	undefined	366	need	need	linguistic	_		
366-4	SPK1133	undefined	366	？	？	linguistic	_		End=523.906
367-0	SPK1132	Falling	367	你还给我发了一堆聊天记录	你还给我发了一堆聊天记录	linguistic	_		Begin=524.396
367-1	SPK1132	Falling	367	ғой	ғой	linguistic	_		End=526.302
368-0	SPK1132	Falling	368	照片	照片	linguistic	_		Begin=527.187|End=528.000
369-0	SPK1133	Rising	369	Қандай	Қандай	linguistic	_		Begin=527.228|End=528.220
370-0	SPK1132	Falling	370	小红书的一些截图	小红书的一些截图	linguistic	_		Begin=528.738|End=529.946
371-0	SPK1133	Rising	371	Иә	Иә	linguistic	_		Begin=530.530
371-1	SPK1133	Rising	371	соның	соның	linguistic	_		
371-2	SPK1133	Rising	371	ішінен	ішінен	linguistic	_		
371-3	SPK1133	Rising	371	жаңағы	жаңағы	linguistic	_		End=531.879
372-0	SPK1133	Rising	372	ананың	ананың	linguistic	_		Begin=532.798
372-1	SPK1133	Rising	372	ішінен	ішінен	linguistic	_		
372-2	SPK1133	Rising	372	бар	бар	linguistic	_		
372-3	SPK1133	Rising	372	ғой	ғой	linguistic	_		End=533.993
373-0	SPK1132	Falling	373	这样快点	这样快点	linguistic	_		Begin=534.402|End=535.033
374-0	SPK1132	Falling	374	你给我那样聊天就直接存下来了#	你给我那样聊天就直接存下来了#	linguistic	_		Begin=535.033|End=537.416
375-0	SPK1132	Rising	375	Ау	Ау	linguistic	_		Begin=538.745
375-1	SPK1132	Rising	375	қазір	қазір	linguistic	_		
375-2	SPK1132	Rising	375	иә	иә	linguistic	_		End=539.859
376-0	SPK1133	undefined	376	##	##	unknown	_		Begin=540.328|End=541.127
377-0	SPK1132	Falling	377	我这是都五月二十多号	我这是都五月二十多号	linguistic	_		Begin=540.704|End=542.530
378-0	SPK1133	Rising	378	Сосын	Сосын	linguistic	_		Begin=542.617|End=543.526
379-0	SPK1132	undefined	379	现在	现在	linguistic	_		Begin=543.932|End=544.691
380-0	SPK1133	Rising	380	Қалай	Қалай	linguistic	_		Begin=544.020
380-1	SPK1133	Rising	380	түсінбедім	түсінбедім	linguistic	_		
380-2	SPK1133	Rising	380	неге	неге	linguistic	_		
380-3	SPK1133	Rising	380	былай	былай	linguistic	_		
380-4	SPK1133	Rising	380	істей	істей	linguistic	_		
380-5	SPK1133	Rising	380	салмайсың	салмайсың	linguistic	_		End=546.557
381-0	SPK1132	undefined	381	(H)	(H)	_	_		Begin=554.369|End=555.140
382-0	SPK1133	Falling	382	Міне	Міне	linguistic	_		Begin=555.912
382-1	SPK1133	Falling	382	тұр	тұр	linguistic	_		
382-2	SPK1133	Falling	382	ғой	ғой	linguistic	_		End=556.931
383-0	SPK1132	Falling	383	奥奥奥奥	奥奥奥奥	linguistic	_		Begin=555.919|End=557.080
384-0	SPK1132	Falling	384	不是很远	不是很远	linguistic	_		Begin=557.489
384-1	SPK1132	Falling	384	екен	екен	linguistic	_		End=558.382
385-0	SPK1132	Falling	385	你直接选择	你直接选择	linguistic	_		Begin=558.543
385-1	SPK1132	Falling	385	-ны	-ны	linguistic	_		
385-2	SPK1132	Falling	385	баса	баса	linguistic	_		
385-3	SPK1132	Falling	385	сал	сал	linguistic	_		End=559.993
386-0	SPK1132	Falling	386	奥	奥	linguistic	_		Begin=563.543
386-1	SPK1132	Falling	386	@	@	linguistic	_		End=564.516
387-0	SPK1132	undefined	387	##	##	unknown	_		Begin=564.785|End=566.268
388-0	SPK1133	undefined	388	Хын	Хын	linguistic	_		Begin=566.604|End=567.166
389-0	SPK1133	undefined	389	CLICK	CLICK	paraverbal	_		Begin=567.166|End=567.819
390-0	SPK1133	Falling	390	给我磕两个头	给我磕两个头	linguistic	_		Begin=569.241
390-1	SPK1133	Falling	390	десең	десең	linguistic	_		
390-2	SPK1133	Falling	390	иә	иә	linguistic	_		
390-3	SPK1133	Falling	390	@@@@	@@@@	linguistic	_		End=572.261
391-0	SPK1133	undefined	391	#	#	unknown	_		Begin=572.463|End=573.228
392-0	SPK1132	Falling	392	这个存不下吗	这个存不下吗	linguistic	_		Begin=573.342|End=574.610
393-0	SPK1133	Rising	393	是不是厉害	是不是厉害	linguistic	_		Begin=575.241|End=576.575
394-0	SPK1133	Rising	394	М	М	linguistic	_		Begin=577.053|End=577.476
395-0	SPK1132	Falling	395	牛逼	牛逼	linguistic	_		Begin=577.959|End=578.609
396-0	SPK1133	undefined	396	Ай	Ай	linguistic	_		Begin=580.872
396-1	SPK1133	undefined	396	бірақ	бірақ	linguistic	_		
396-2	SPK1133	undefined	396	та	та	linguistic	_		
396-3	SPK1133	undefined	396	неге	неге	linguistic	_		End=582.396
397-0	SPK1133	undefined	397	ммм	ммм	linguistic	_		Begin=582.859|End=583.534
398-0	SPK1132	undefined	398	мм	мм	linguistic	_		Begin=585.483|End=586.060
399-0	SPK1133	undefined	399	就我	就我	linguistic	_		Begin=586.805|End=587.335
400-0	SPK1133	undefined	400	想搭出一身这样的但是	想搭出一身这样的但是	linguistic	_		Begin=587.335|End=589.355
401-0	SPK1133	Falling	401	感觉搭不出来撒	感觉搭不出来撒	linguistic	_		Begin=589.765|End=590.872
402-0	SPK1132	Falling	402	去Zara看一下吧明天	去Zara看一下吧明天	linguistic	_		Begin=591.087|End=592.738
403-0	SPK1133	Falling	403	Жарайды	Жарайды	linguistic	_		Begin=592.530|End=593.315
404-0	SPK1133	undefined	404	Мыналарды	Мыналарды	linguistic	_		Begin=596.328|End=597.127
405-0	SPK1133	undefined	405	I	I	linguistic	_		Begin=597.543
405-1	SPK1133	undefined	405	think	think	linguistic	_		
405-2	SPK1133	undefined	405	it's	it's	linguistic	_		
405-3	SPK1133	undefined	405	possible	possible	linguistic	_		End=598.852
406-0	SPK1133	undefined	406	to	to	linguistic	_		Begin=598.852|End=599.442
407-0	SPK1133	Rising	407	қайталауға	қайталауға	linguistic	_		Begin=600.738|End=601.637
408-0	SPK1133	Rising	408	Қалай	Қалай	linguistic	_		Begin=603.926
408-1	SPK1133	Rising	408	ойлайсың	ойлайсың	linguistic	_		End=604.604
409-0	SPK1132	Falling	409	Ым	Ым	linguistic	_		Begin=604.677|End=605.342
410-0	SPK1133	undefined	410	Мынаны	Мынаны	linguistic	_		Begin=605.523|End=606.047
411-0	SPK1133	undefined	411	мынаны	мынаны	linguistic	_		Begin=606.288|End=606.879
412-0	SPK1133	undefined	412	мынау	мынау	linguistic	_		Begin=607.033
412-1	SPK1133	undefined	412	қалай	қалай	linguistic	_		
412-2	SPK1133	undefined	412	түсірілген	түсірілген	linguistic	_		End=608.060
413-0	SPK1133	Rising	413	сонда	сонда	linguistic	_		Begin=608.060|End=608.644
414-0	SPK1132	Rising	414	Үш	Үш	linguistic	_		Begin=609.469
414-1	SPK1132	Rising	414	адам	адам	linguistic	_		
414-2	SPK1132	Rising	414	түсіріліп	түсіріліп	linguistic	_		
414-3	SPK1132	Rising	414	тұр	тұр	linguistic	_		
414-4	SPK1132	Rising	414	ғой	ғой	linguistic	_		End=610.684
415-0	SPK1133	Rising	415	Деп	Деп	linguistic	_		Begin=611.751
415-1	SPK1133	Rising	415	ойласың	ойласың	linguistic	_		
415-2	SPK1133	Rising	415	ба	ба	linguistic	_		End=612.489
416-0	SPK1132	Rising	416	Иә	Иә	linguistic	_		Begin=612.503|End=613.087
417-0	SPK1133	undefined	417	I	I	linguistic	_		Begin=617.284
417-1	SPK1133	undefined	417	think	think	linguistic	_		
417-2	SPK1133	undefined	417	мынау	мынау	linguistic	_		
417-3	SPK1133	undefined	417	әдемі	әдемі	linguistic	_		
417-4	SPK1133	undefined	417	маған	маған	linguistic	_		End=618.644
418-0	SPK1133	Falling	418	мынау	мынау	linguistic	_		Begin=618.644
418-1	SPK1133	Falling	418	ұнайды	ұнайды	linguistic	_		End=619.530
419-0	SPK1133	undefined	419	Ай	Ай	linguistic	_		Begin=621.187|End=621.637
420-0	SPK1133	undefined	420	неге	неге	linguistic	_		Begin=621.637
420-1	SPK1133	undefined	420	менің	менің	linguistic	_		
420-2	SPK1133	undefined	420	телефонымнан	телефонымнан	linguistic	_		End=623.107
421-0	SPK1133	undefined	421	Air	Air	linguistic	_		Begin=623.107
421-1	SPK1133	undefined	421	drop-қылып	drop-қылып	linguistic	_		End=623.932
422-0	SPK1133	Rising	422	жібере	жібере	linguistic	_		Begin=623.932
422-1	SPK1133	Rising	422	салмаймыз	салмаймыз	linguistic	_		End=625.214
423-0	SPK1132	Rising	423	你有吗	你有吗	linguistic	_		Begin=627.026|End=627.885
424-0	SPK1133	undefined	424	@@	@@	linguistic	_		Begin=627.134|End=627.778
425-0	SPK1133	Rising	425	А	А	linguistic	_		Begin=628.000|End=628.456
426-0	SPK1132	Rising	426	你有吗	你有吗	linguistic	_		Begin=628.489|End=629.261
427-0	SPK1133	undefined	427	Иә	Иә	linguistic	_		Begin=629.349
427-1	SPK1133	undefined	427	мен	мен	linguistic	_		End=630.020
428-0	SPK1133	undefined	428	CREAKY	CREAKY	paraverbal	_		Begin=630.221
428-1	SPK1133	undefined	428	ыыы	ыыы	linguistic	_		
428-2	SPK1133	undefined	428	өшіріп	өшіріп	linguistic	_		
428-3	SPK1133	undefined	428	тастаған	тастаған	linguistic	_		
428-4	SPK1133	undefined	428	жоқпын	жоқпын	linguistic	_		End=631.570
429-0	SPK1133	Falling	429	міне	міне	linguistic	_		Begin=631.570|End=632.214
430-0	SPK1133	Falling	430	Лайк	Лайк	linguistic	_		Begin=632.214
430-1	SPK1133	Falling	430	басып	басып	linguistic	_		
430-2	SPK1133	Falling	430	қойыппын	қойыппын	linguistic	_		End=633.489
431-0	SPK1132	Continuing	431	Аа	Аа	linguistic	_		Begin=633.422|End=633.966
432-0	SPK1132	undefined	432	(H)	(H)	_	_		Begin=635.302|End=636.818
433-0	SPK1132	Rising	433	咋回事	咋回事	linguistic	_		Begin=636.818|End=637.302
434-0	SPK1132	Rising	434	咋没信号了直接这个房子	咋没信号了直接这个房子	linguistic	_		Begin=637.302|End=639.140
435-0	SPK1133	undefined	435	Air	Air	linguistic	_		Begin=644.234
435-1	SPK1133	undefined	435	drop	drop	linguistic	_		End=645.308
436-0	SPK1133	undefined	436	add	add	linguistic	_		Begin=648.203|End=648.677
437-0	SPK1133	Rising	437	contact	contact	linguistic	_		Begin=648.751
437-1	SPK1133	Rising	437	е	е	linguistic	_		End=650.013
438-0	SPK1133	Falling	438	Сосын	Сосын	linguistic	_		Begin=654.765
438-1	SPK1133	Falling	438	look	look	linguistic	_		
438-2	SPK1133	Falling	438	-тарды	-тарды	linguistic	_		
438-3	SPK1133	Falling	438	маған	маған	linguistic	_		
438-4	SPK1133	Falling	438	тоже	тоже	linguistic	_		
438-5	SPK1133	Falling	438	жібере	жібере	linguistic	_		
438-6	SPK1133	Falling	438	салшы	салшы	linguistic	_		End=657.053
439-0	SPK1132	Rising	439	Осылай	Осылай	linguistic	_		Begin=656.973
439-1	SPK1132	Rising	439	ма	ма	linguistic	_		End=657.900
440-0	SPK1133	Falling	440	Мхм	Мхм	linguistic	_		Begin=657.932|End=658.530
441-0	SPK1133	undefined	441	Тез	Тез	linguistic	_		Begin=659.033
441-1	SPK1133	undefined	441	да	да	linguistic	_		End=659.597
442-0	SPK1133	undefined	442	былай	былай	linguistic	_		Begin=659.597|End=660.094
443-0	SPK1133	Falling	443	істеген	істеген	linguistic	_		Begin=660.094|End=660.792
444-0	SPK1133	Falling	444	Меніңше	Меніңше	linguistic	_		Begin=661.114
444-1	SPK1133	Falling	444	енді	енді	linguistic	_		End=662.234
445-0	SPK1133	Rising	445	What	What	linguistic	_		Begin=663.523
445-1	SPK1133	Rising	445	do	do	linguistic	_		
445-2	SPK1133	Rising	445	you	you	linguistic	_		
445-3	SPK1133	Rising	445	think	think	linguistic	_		End=664.617
446-0	SPK1133	Falling	446	Интернет	Интернет	linguistic	_		Begin=665.241
446-1	SPK1133	Falling	446	дұрыс	дұрыс	linguistic	_		
446-2	SPK1133	Falling	446	істемей	істемей	linguistic	_		
446-3	SPK1133	Falling	446	жатыр	жатыр	linguistic	_		End=666.463
447-0	SPK1133	undefined	447	#	#	unknown	_		Begin=667.959|End=668.476
448-0	SPK1133	undefined	448	(H)	(H)	_	_		Begin=668.745|End=669.268
449-0	SPK1133	undefined	449	Біз	Біз	linguistic	_		Begin=669.268|End=670.048
450-0	SPK1133	undefined	450	ыы	ыы	linguistic	_		Begin=670.048|End=670.583
451-0	SPK1133	undefined	451	нені	нені	linguistic	_		Begin=670.583|End=671.355
452-0	SPK1133	undefined	452	ана	ана	linguistic	_		Begin=671.355|End=671.959
453-0	SPK1133	undefined	453	костюммен	костюммен	linguistic	_		Begin=672.409
453-1	SPK1133	undefined	453	кигенді	кигенді	linguistic	_		End=673.516
454-0	SPK1133	Rising	454	түсірдік	түсірдік	linguistic	_		Begin=673.516
454-1	SPK1133	Rising	454	па	па	linguistic	_		End=674.469
455-0	SPK1132	undefined	455	Түсірдік	Түсірдік	linguistic	_		Begin=674.939|End=675.852
456-0	SPK1133	Falling	456	Ok	Ok	linguistic	_		Begin=677.281
456-1	SPK1133	Falling	456	then	then	linguistic	_		End=678.278
457-0	SPK1133	undefined	457	(H)	(H)	_	_		Begin=678.637|End=680.228
458-0	SPK1133	undefined	458	ыы	ыы	linguistic	_		Begin=681.550|End=682.161
459-0	SPK1133	undefined	459	first	first	linguistic	_		Begin=682.161
459-1	SPK1133	undefined	459	look	look	linguistic	_		End=682.932
460-0	SPK1133	undefined	460	деп	деп	linguistic	_		Begin=682.932|End=683.382
461-0	SPK1133	Rising	461	жазайын	жазайын	linguistic	_		Begin=683.382
461-1	SPK1133	Rising	461	ба	ба	linguistic	_		End=684.087
462-0	SPK1132	Falling	462	#	#	unknown	_		Begin=684.724
462-1	SPK1132	Falling	462	from	from	linguistic	_		
462-2	SPK1132	Falling	462	look	look	linguistic	_		
462-3	SPK1132	Falling	462	two	two	linguistic	_		End=686.000
463-0	SPK1132	Rising	463	还开着呢吗	还开着呢吗	linguistic	_		Begin=688.369|End=689.497
464-0	SPK1133	Continuing	464	Иә	Иә	linguistic	_		Begin=690.503|End=691.181
465-0	SPK1133	undefined	465	it's	it's	linguistic	_		Begin=691.234
465-1	SPK1133	undefined	465	open	open	linguistic	_		End=692.094
466-0	SPK1133	Rising	466	қайтадан	қайтадан	linguistic	_		Begin=693.892
466-1	SPK1133	Rising	466	ашайын	ашайын	linguistic	_		
466-2	SPK1133	Rising	466	ба	ба	linguistic	_		End=694.785
467-0	SPK1132	Falling	467	Мхм	Мхм	linguistic	_		Begin=695.224|End=695.823
468-0	SPK1132	undefined	468	##	##	unknown	_		Begin=698.671|End=699.651
469-0	SPK1133	Falling	469	CLICK	CLICK	paraverbal	_		Begin=701.879
469-1	SPK1133	Falling	469	ой	ой	linguistic	_		
469-2	SPK1133	Falling	469	омен	омен	linguistic	_		
469-3	SPK1133	Falling	469	байланысты	байланысты	linguistic	_		
469-4	SPK1133	Falling	469	емес	емес	linguistic	_		End=703.657
470-0	SPK1133	undefined	470	Сен	Сен	linguistic	_		Begin=710.443
470-1	SPK1133	undefined	470	телефоныңның	телефоныңның	linguistic	_		End=711.349
471-0	SPK1133	Falling	471	мәселесі	мәселесі	linguistic	_		Begin=711.355
471-1	SPK1133	Falling	471	емес	емес	linguistic	_		
471-2	SPK1133	Falling	471	па	па	linguistic	_		
471-3	SPK1133	Falling	471	өзі	өзі	linguistic	_		End=712.812
472-0	SPK1132	undefined	472	¬Ранна	Ранна	linguistic	_	Anonymized=Yes	Begin=717.778
472-1	SPK1132	undefined	472	дегенді	дегенді	linguistic	_		End=718.429
473-0	SPK1132	Falling	473	басқанмын	басқанмын	linguistic	_		Begin=718.483|End=719.255
474-0	SPK1133	Falling	474	Уааа	Уааа	linguistic	_		Begin=721.100|End=722.127
475-0	SPK1133	Falling	475	Мынау	Мынау	linguistic	_		Begin=723.664
475-1	SPK1133	Falling	475	осы	осы	linguistic	_		
475-2	SPK1133	Falling	475	сияқты	сияқты	linguistic	_		End=724.664
476-0	SPK1133	undefined	476	@@@@	@@@@	linguistic	_		Begin=728.536|End=730.315
477-0	SPK1132	undefined	477	@@@@	@@@@	linguistic	_		Begin=729.355|End=731.114
478-0	SPK1133	Rising	478	Не	Не	linguistic	_		Begin=730.637
478-1	SPK1133	Rising	478	болды	болды	linguistic	_		End=731.684
479-0	SPK1133	undefined	479	Енді	Енді	linguistic	_		Begin=731.684
479-1	SPK1133	undefined	479	жазған	жазған	linguistic	_		
479-2	SPK1133	undefined	479	соң	соң	linguistic	_		End=732.832
480-0	SPK1133	Falling	480	әдемірек	әдемірек	linguistic	_		Begin=732.832
480-1	SPK1133	Falling	480	жазайық	жазайық	linguistic	_		
480-2	SPK1133	Falling	480	та	та	linguistic	_		End=734.127
481-0	SPK1133	undefined	481	It's	It's	linguistic	_		Begin=734.127|End=734.772
482-0	SPK1133	undefined	482	(H)	(H)	_	_		Begin=735.147|End=736.604
483-0	SPK1132	undefined	483	Оны	Оны	linguistic	_		Begin=739.630
483-1	SPK1132	undefined	483	мен	мен	linguistic	_		End=740.449
484-0	SPK1132	undefined	484	COUGH	COUGH	paraverbal	_		Begin=740.449|End=740.946
485-0	SPK1132	Falling	485	пока	пока	linguistic	_		Begin=740.946
485-1	SPK1132	Falling	485	充电	充电	linguistic	_		
485-2	SPK1132	Falling	485	қыла	қыла	linguistic	_		
485-3	SPK1132	Falling	485	тұршы	тұршы	linguistic	_		End=742.536
486-0	SPK1133	Rising	486	А	А	linguistic	_		Begin=742.771|End=743.288
487-0	SPK1132	undefined	487	充	充	linguistic	_		Begin=743.297|End=743.302
488-0	SPK1132	Falling	488	充电	充电	linguistic	_		Begin=743.302
488-1	SPK1132	Falling	488	қыла	қыла	linguistic	_		
488-2	SPK1132	Falling	488	тұршы	тұршы	linguistic	_		End=744.228
489-0	SPK1133	Rising	489	没有用	没有用	linguistic	_		Begin=745.570
489-1	SPK1133	Rising	489	дейсің	дейсің	linguistic	_		
489-2	SPK1133	Rising	489	ба	ба	linguistic	_		End=746.953
490-0	SPK1133	undefined	490	Бірақ	Бірақ	linguistic	_		Begin=746.959
490-1	SPK1133	undefined	490	та	та	linguistic	_		
490-2	SPK1133	undefined	490	2ГИС-пен	2ГИС-пен	linguistic	_		End=747.885
491-0	SPK1133	Falling	491	не	не	linguistic	_		Begin=747.885
491-1	SPK1133	Falling	491	қыламыз	қыламыз	linguistic	_		
491-2	SPK1133	Falling	491	ба	ба	linguistic	_		
491-3	SPK1133	Falling	491	деп	деп	linguistic	_		
491-4	SPK1133	Falling	491	ойлағанмын	ойлағанмын	linguistic	_		End=749.536
492-0	SPK1132	Falling	492	Яндекспен	Яндекспен	linguistic	_		Begin=748.825|End=749.523
493-0	SPK1132	Rising	493	Қазірше	Қазірше	linguistic	_		Begin=749.523
493-1	SPK1132	Rising	493	емес	емес	linguistic	_		
493-2	SPK1132	Rising	493	қой	қой	linguistic	_		End=750.758
494-0	SPK1132	undefined	494	先把那个##	先把那个##	linguistic	_		Begin=750.758|End=752.637
495-0	SPK1133	undefined	495	Мен	Мен	linguistic	_		Begin=751.087|End=751.738
496-0	SPK1133	undefined	496	бірақ	бірақ	linguistic	_		Begin=751.738
496-1	SPK1133	undefined	496	менікімен	менікімен	linguistic	_		End=752.557
497-0	SPK1133	undefined	497	о	о	linguistic	_		Begin=752.557
497-1	SPK1133	undefined	497	пысмылла	пысмылла	linguistic	_		End=753.322
498-0	SPK1133	undefined	498	CREAKY	CREAKY	paraverbal	_		Begin=753.892
498-1	SPK1133	undefined	498	ыыы	ыыы	linguistic	_		End=754.349
499-0	SPK1133	undefined	499	look	look	linguistic	_		Begin=755.302|End=756.456
500-0	SPK1133	undefined	500	one	one	linguistic	_		Begin=757.288|End=757.959
501-0	SPK1132	Falling	501	Мхм	Мхм	linguistic	_		Begin=758.349|End=759.073
502-0	SPK1133	Rising	502	Қайсыны	Қайсыны	linguistic	_		Begin=762.409
502-1	SPK1133	Rising	502	алдымен	алдымен	linguistic	_		
502-2	SPK1133	Rising	502	қосайық	қосайық	linguistic	_		End=763.785
503-0	SPK1133	undefined	503	Костюм	Костюм	linguistic	_		Begin=764.241
503-1	SPK1133	undefined	503	I	I	linguistic	_		
503-2	SPK1133	undefined	503	think	think	linguistic	_		
503-3	SPK1133	undefined	503	it's	it's	linguistic	_		End=765.234
504-0	SPK1133	undefined	504	most	most	linguistic	_		Begin=765.234
504-1	SPK1133	undefined	504	easiest	easiest	linguistic	_		
504-2	SPK1133	undefined	504	one	one	linguistic	_		
504-3	SPK1133	undefined	504	to	to	linguistic	_		End=767.094
505-0	SPK1133	Falling	505	do	do	linguistic	_		Begin=767.503|End=768.066
506-0	SPK1132	Falling	506	Мхм	Мхм	linguistic	_		Begin=768.067|End=768.610
507-0	SPK1133	undefined	507	@@	@@	linguistic	_		Begin=770.191|End=770.926
508-0	SPK1133	Falling	508	Байпақ	Байпақ	linguistic	_		Begin=772.026
508-1	SPK1133	Falling	508	киіп	киіп	linguistic	_		
508-2	SPK1133	Falling	508	отырмын	отырмын	linguistic	_		End=773.214
509-0	SPK1133	undefined	509	(H)	(H)	_	_		Begin=775.382|End=775.879
