token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
613-0	SPK7001	undefined	613	445	ыхым	ыхым	linguistic	_	_	Begin=621.568|End=622.168
614-0	SPK7001	undefined	614	446	кофтаны	кофтаны	linguistic	_	_	Begin=622.318
614-1	SPK7001	undefined	614	446	пока	пока	linguistic	_	_	_
614-2	SPK7001	undefined	614	446	қарамай	қарамай	linguistic	_	_	_
614-3	SPK7001	undefined	614	446	ақ	ақ	linguistic	_	_	_
614-4	SPK7001	undefined	614	446	қояйық	қояйық	linguistic	_	_	End=623.608
615-0	SPK7001	undefined	615	447	пока	пока	linguistic	_	_	Begin=623.708|End=624.188
616-0	SPK7001	undefined	616	447	нелерді	нелерді	linguistic	_	_	Begin=624.188
616-1	SPK7001	undefined	616	447	қарайық	қарайық	linguistic	_	_	End=625.058
617-0	SPK7001	undefined	617	447	топ	топ	linguistic	_	_	Begin=625.058|End=625.498
618-0	SPK7002	undefined	618	449	тұра	тұра	linguistic	_	_	Begin=625.109
618-1	SPK7002	undefined	618	449	берсін	берсін	linguistic	_	_	End=625.976
619-0	SPK7001	undefined	619	450	тұра	тұра	linguistic	_	_	Begin=626.018
619-1	SPK7001	undefined	619	450	берсін	берсін	linguistic	_	_	End=626.448
620-0	SPK7001	undefined	620	450	ладно	ладно	linguistic	_	_	Begin=626.448|End=626.828
621-0	SPK7002	Interrupted	621	452	бітіп-	бітіп-	linguistic	_	Interrupted=Yes	Begin=631.109|End=631.623
622-0	SPK7002	undefined	622	452	бітіп	бітіп	linguistic	_	_	Begin=631.623
622-1	SPK7002	undefined	622	452	бара	бара	linguistic	_	_	_
622-2	SPK7002	undefined	622	452	жатыр	жатыр	linguistic	_	_	End=632.295
623-0	SPK7002	undefined	623	452	десең	десең	linguistic	_	_	Begin=632.295
623-1	SPK7002	undefined	623	452	да	да	linguistic	_	_	End=632.959
624-0	SPK7001	undefined	624	453	несін	несін	linguistic	_	_	Begin=633.028
624-1	SPK7001	undefined	624	453	қарашы	қарашы	linguistic	_	_	End=633.828
625-0	SPK7001	undefined	625	453	составын	составын	linguistic	_	_	Begin=634.708|End=635.578
626-0	SPK7002	undefined	626	454	міне	міне	linguistic	_	_	Begin=637.968|End=638.658
627-0	SPK7001	Rising	627	455	жазылмаған	жазылмаған	linguistic	_	_	Begin=643.758|End=644.558
628-0	SPK7002	undefined	628	456	полиэстер	полиэстер	linguistic	_	_	Begin=645.392|End=646.277
629-0	SPK7002	undefined	629	457	эластан	эластан	linguistic	_	_	Begin=646.277|End=647.313
630-0	SPK7002	undefined	630	458	спандекс	спандекс	linguistic	_	_	Begin=647.313|End=648.322
631-0	SPK7001	undefined	631	459	а:	а	linguistic	_	Prolongation=0	Begin=647.688|End=648.518
632-0	SPK7002	undefined	632	460	стопроцентный	стопроцентный	linguistic	_	_	Begin=648.499|End=649.056
633-0	SPK7002	undefined	633	460	синтетик	синтетик	linguistic	_	_	Begin=649.056
633-1	SPK7002	undefined	633	460	деген	деген	linguistic	_	_	_
633-2	SPK7002	undefined	633	460	сөз	сөз	linguistic	_	_	End=650.242
634-0	SPK7001	undefined	634	461	онда	онда	linguistic	_	_	Begin=649.968|End=650.128
635-0	SPK7001	undefined	635	461	алып	алып	linguistic	_	_	Begin=650.128
635-1	SPK7001	undefined	635	461	тастайық	тастайық	linguistic	_	_	_
635-2	SPK7001	undefined	635	461	мынаны	мынаны	linguistic	_	_	End=650.938
636-0	SPK7001	undefined	636	462	мынау	мынау	linguistic	_	_	Begin=658.508|End=659.278
637-0	SPK7001	undefined	637	462	интересный	интересный	linguistic	_	_	Begin=660.298
637-1	SPK7001	undefined	637	462	сияқты	сияқты	linguistic	_	_	End=661.398
638-0	SPK7001	Rising	638	463	нет	нет	linguistic	_	_	Begin=661.708|End=662.438
639-0	SPK7001	Rising	639	464	как	как	linguistic	_	_	Begin=663.708
639-1	SPK7001	Rising	639	464	думаешь	думаешь	linguistic	_	_	End=664.788
640-0	SPK7002	undefined	640	465	құрамын	құрамын	linguistic	_	_	Begin=665.906
640-1	SPK7002	undefined	640	465	қараймын	қараймын	linguistic	_	_	_
640-2	SPK7002	undefined	640	465	да	да	linguistic	_	_	_
640-3	SPK7002	undefined	640	465	мен	мен	linguistic	_	_	End=666.95
641-0	SPK7002	undefined	641	465	бірінші	бірінші	linguistic	_	_	Begin=666.95|End=667.49
642-0	SPK7001	undefined	642	466	а:	а	linguistic	_	Prolongation=0	Begin=669.748|End=670.408
643-0	SPK7002	undefined	643	467	котон	котон	linguistic	_	_	Begin=670.419|End=670.853
644-0	SPK7002	undefined	644	468	полиэстер	полиэстер	linguistic	_	_	Begin=670.853|End=671.481
645-0	SPK7001	undefined	645	469	ну	ну	linguistic	_	_	Begin=671.268
645-1	SPK7001	undefined	645	469	ладно	ладно	linguistic	_	_	End=671.878
646-0	SPK7001	undefined	646	470	удалять	удалять	linguistic	_	_	Begin=671.878
646-1	SPK7001	undefined	646	470	можно	можно	linguistic	_	_	End=672.918
647-0	SPK7001	Rising	647	471	ұнамай	ұнамай	linguistic	_	_	Begin=680.718
647-1	SPK7001	Rising	647	471	тұр	тұр	linguistic	_	_	_
647-2	SPK7001	Rising	647	471	ма	ма	linguistic	_	_	End=681.508
648-0	SPK7002	undefined	648	472	білмеймін	білмеймін	linguistic	_	_	Begin=682.906|End=683.561
649-0	SPK7002	undefined	649	473	киетін	киетін	linguistic	_	_	Begin=683.561
649-1	SPK7002	undefined	649	473	сен	сен	linguistic	_	_	_
649-2	SPK7002	undefined	649	473	ғой	ғой	linguistic	_	_	End=684.295
650-0	SPK7002	undefined	650	474	өзің	өзің	linguistic	_	_	Begin=684.295
650-1	SPK7002	undefined	650	474	қарасаңшы	қарасаңшы	linguistic	_	_	End=685.304
651-0	SPK7001	undefined	651	475	но	но	linguistic	_	_	Begin=685.298
651-1	SPK7001	undefined	651	475	ладно	ладно	linguistic	_	_	End=685.668
652-0	SPK7001	undefined	652	476	удаляй	удаляй	linguistic	_	_	Begin=685.668|End=686.218
653-0	SPK7002	Rising	653	477	мынау	мынау	linguistic	_	_	Begin=686.392
653-1	SPK7002	Rising	653	477	не	не	linguistic	_	_	_
653-2	SPK7002	Rising	653	477	зат?	зат	linguistic	_	_	End=687.038
654-0	SPK7002	Rising	654	478	мынаны	мынаны	linguistic	_	_	Begin=687.038
654-1	SPK7002	Rising	654	478	қарамайсың	қарамайсың	linguistic	_	_	_
654-2	SPK7002	Rising	654	478	ба?	ба	linguistic	_	_	End=687.985
655-0	SPK7001	undefined	655	479	жоқ	жоқ	linguistic	_	_	Begin=688.388|End=688.878
656-0	SPK7002	undefined	656	480	мынау	мынау	linguistic	_	_	Begin=695.596|End=696.215
657-0	SPK7001	undefined	657	481	м:	м	linguistic	_	Prolongation=0	Begin=697.318|End=697.648
658-0	SPK7001	undefined	658	482	мынау	мынау	linguistic	_	_	Begin=697.648
658-1	SPK7001	undefined	658	482	простенький	простенький	linguistic	_	_	_
658-2	SPK7001	undefined	658	482	сияқты	сияқты	linguistic	_	_	End=698.438
659-0	SPK7001	Rising	659	483	нет	нет	linguistic	_	_	Begin=698.438|End=698.968
660-0	SPK7002	undefined	660	484	енді	енді	linguistic	_	_	Begin=699.906
660-1	SPK7002	undefined	660	484	может	может	linguistic	_	_	End=700.357
661-0	SPK7002	undefined	661	484	сонысы	сонысы	linguistic	_	_	Begin=700.357
661-1	SPK7002	undefined	661	484	и	и	linguistic	_	_	_
661-2	SPK7002	undefined	661	484	жақсы	жақсы	linguistic	_	_	_
661-3	SPK7002	undefined	661	484	шығар	шығар	linguistic	_	_	End=701.366
662-0	SPK7002	undefined	662	485	dry	dry	linguistic	_	_	Begin=703.658
662-1	SPK7002	undefined	662	485	clean	clean	linguistic	_	_	End=704.41
663-0	SPK7002	undefined	663	486	даже	даже	linguistic	_	_	Begin=704.41
663-1	SPK7002	undefined	663	486	стирать	стирать	linguistic	_	_	_
663-2	SPK7002	undefined	663	486	нельзя	нельзя	linguistic	_	_	End=705.861
664-0	SPK7001	undefined	664	_	@@@	@@@	linguistic	_	_	Begin=705.868|End=706.508
665-0	SPK7001	Rising	665	487	қалай	қалай	linguistic	_	_	Begin=706.508
665-1	SPK7001	Rising	665	487	жуам	жуам	linguistic	_	_	_
665-2	SPK7001	Rising	665	487	мен	мен	linguistic	_	_	_
665-3	SPK7001	Rising	665	487	ертең	ертең	linguistic	_	_	End=707.648
666-0	SPK7001	undefined	666	_	@@@@@	@@@@@	linguistic	_	_	Begin=707.648|End=709.308
667-0	SPK7002	undefined	667	488	соны	соны	linguistic	_	_	Begin=707.711
667-1	SPK7002	undefined	667	488	айтамын	айтамын	linguistic	_	_	End=708.684
668-0	SPK7002	undefined	668	489	каждый	каждый	linguistic	_	_	Begin=708.684
668-1	SPK7002	undefined	668	489	раз	раз	linguistic	_	_	_
668-2	SPK7002	undefined	668	489	химчисткаға	химчисткаға	linguistic	_	_	_
668-3	SPK7002	undefined	668	489	жүгіріп	жүгіріп	linguistic	_	_	_
668-4	SPK7002	undefined	668	489	жүресің	жүресің	linguistic	_	_	End=710.817
669-0	SPK7001	undefined	669	490	неге	неге	linguistic	_	_	Begin=711.508|End=711.788
670-0	SPK7001	Rising	670	490	dry	dry	linguistic	_	_	Begin=711.788|End=712.328
671-0	SPK7002	undefined	671	491	білмеймін	білмеймін	linguistic	_	_	Begin=713.109|End=714.038
672-0	SPK7001	Interrupted	672	492	шелк-	шелк-	linguistic	_	Interrupted=Yes	Begin=714.408|End=714.828
673-0	SPK7002	undefined	673	493	тонкая	тонкая	linguistic	_	_	Begin=714.711
673-1	SPK7002	undefined	673	493	ткань	ткань	linguistic	_	_	_
673-2	SPK7002	undefined	673	493	шығар	шығар	linguistic	_	_	End=715.534
674-0	SPK7002	undefined	674	493	андай	андай	linguistic	_	_	Begin=715.534|End=715.897
675-0	SPK7002	undefined	675	494	нежный	нежный	linguistic	_	_	Begin=715.897
675-1	SPK7002	undefined	675	494	не	не	linguistic	_	_	_
675-2	SPK7002	undefined	675	494	шығар	шығар	linguistic	_	_	End=716.835
676-0	SPK7002	undefined	676	495	суға	суға	linguistic	_	_	Begin=717.047
676-1	SPK7002	undefined	676	495	салсаң	салсаң	linguistic	_	_	End=718.092
677-0	SPK7002	undefined	677	495	не	не	linguistic	_	_	Begin=718.092
677-1	SPK7002	undefined	677	495	етіп	етіп	linguistic	_	_	_
677-2	SPK7002	undefined	677	495	кететін	кететін	linguistic	_	_	_
677-3	SPK7002	undefined	677	495	шығар	шығар	linguistic	_	_	End=718.959
678-0	SPK7002	undefined	678	495	қатып	қатып	linguistic	_	_	Begin=718.959|End=719.295
679-0	SPK7002	undefined	679	495	или	или	linguistic	_	_	Begin=719.295
679-1	SPK7002	undefined	679	495	бірдеңе	бірдеңе	linguistic	_	_	_
679-2	SPK7002	undefined	679	495	қылып	қылып	linguistic	_	_	End=720.149
680-0	SPK7002	undefined	680	495	кететін	кететін	linguistic	_	_	Begin=720.149
680-1	SPK7002	undefined	680	495	шығар	шығар	linguistic	_	_	End=720.897
681-0	SPK7001	undefined	681	496	мынаны	мынаны	linguistic	_	_	Begin=722.008
681-1	SPK7001	undefined	681	496	кие	кие	linguistic	_	_	_
681-2	SPK7001	undefined	681	496	алмаймын	алмаймын	linguistic	_	_	_
681-3	SPK7001	undefined	681	496	ғой	ғой	linguistic	_	_	End=722.918
682-0	SPK7001	undefined	682	496	ертең	ертең	linguistic	_	_	Begin=722.918|End=723.558
683-0	SPK7001	undefined	683	_	@@@@	@@@@	linguistic	_	_	Begin=724.858|End=725.488
684-0	SPK7002	undefined	684	497	сол	сол	linguistic	_	_	Begin=725.33|End=725.932
685-0	SPK7001	undefined	685	498	киемін	киемін	linguistic	_	_	Begin=725.488|End=725.708
686-0	SPK7001	undefined	686	498	и	и	linguistic	_	_	Begin=725.708
686-1	SPK7001	undefined	686	498	все	все	linguistic	_	_	End=726.258
687-0	SPK7001	undefined	687	_	@@@@@@@	@@@@@@@	linguistic	_	_	Begin=726.258|End=728.008
688-0	SPK7002	undefined	688	499	қысылып	қысылып	linguistic	_	_	Begin=726.304|End=726.87
689-0	SPK7002	undefined	689	499	дейсің	дейсің	linguistic	_	_	Begin=726.87
689-1	SPK7002	undefined	689	499	ғой	ғой	linguistic	_	_	End=727.472
690-0	SPK7001	undefined	690	500	посылкамен	посылкамен	linguistic	_	_	Begin=728.008
690-1	SPK7001	undefined	690	500	үйге	үйге	linguistic	_	_	_
690-2	SPK7001	undefined	690	500	жіберіп	жіберіп	linguistic	_	_	End=729.608
691-0	SPK7002	undefined	691	501	бұны	бұны	linguistic	_	_	Begin=732.472
691-1	SPK7002	undefined	691	501	енді	енді	linguistic	_	_	_
691-2	SPK7002	undefined	691	501	жаппау	жаппау	linguistic	_	_	_
691-3	SPK7002	undefined	691	501	керек	керек	linguistic	_	_	End=733.968
692-0	SPK7002	undefined	692	502	мынау	мынау	linguistic	_	_	Begin=733.968
692-1	SPK7002	undefined	692	502	үшін	үшін	linguistic	_	_	_
692-2	SPK7002	undefined	692	502	ғой	ғой	linguistic	_	_	End=735.03
693-0	SPK7001	undefined	693	503	а:	а	linguistic	_	Prolongation=0	Begin=734.958|End=735.808
694-0	SPK7001	undefined	694	504	мынау	мынау	linguistic	_	_	Begin=736.898
694-1	SPK7001	undefined	694	504	уже	уже	linguistic	_	_	End=737.668
695-0	SPK7001	undefined	695	505	а	а	linguistic	_	_	Begin=738.498
695-1	SPK7001	undefined	695	505	вот	вот	linguistic	_	_	End=739.098
696-0	SPK7002	undefined	696	506	мынау	мынау	linguistic	_	_	Begin=739.003|End=739.339
697-0	SPK7002	undefined	697	506	қарап	қарап	linguistic	_	_	Begin=739.339
697-1	SPK7002	undefined	697	506	отырғанымыз	отырғанымыз	linguistic	_	_	_
697-2	SPK7002	undefined	697	506	еді	еді	linguistic	_	_	_
697-3	SPK7002	undefined	697	506	ғой	ғой	linguistic	_	_	End=740.41
698-0	SPK7002	undefined	698	506	жаңа	жаңа	linguistic	_	_	Begin=740.41|End=741.092
699-0	SPK7002	undefined	699	507	мынау	мынау	linguistic	_	_	Begin=744.003
699-1	SPK7002	undefined	699	507	жаңа	жаңа	linguistic	_	_	_
699-2	SPK7002	undefined	699	507	анау	анау	linguistic	_	_	End=744.676
700-0	SPK7002	undefined	700	507	түрлі	түрлі	linguistic	_	_	Begin=744.676
700-1	SPK7002	undefined	700	507	түсті	түсті	linguistic	_	_	End=745.145
701-0	SPK7002	Rising	701	508	түсі	түсі	linguistic	_	_	Begin=745.145
701-1	SPK7002	Rising	701	508	ма	ма	linguistic	_	_	_
701-2	SPK7002	Rising	701	508	не?	не	linguistic	_	_	End=745.861
702-0	SPK7001	undefined	702	509	мынау	мынау	linguistic	_	_	Begin=746.498
702-1	SPK7001	undefined	702	509	более	более	linguistic	_	_	End=747.408
703-0	SPK7001	undefined	703	509	обширный	обширный	linguistic	_	_	Begin=748.898|End=749.488
704-0	SPK7001	undefined	704	510	анау	анау	linguistic	_	_	Begin=749.488
704-1	SPK7001	undefined	704	510	более	более	linguistic	_	_	_
704-2	SPK7001	undefined	704	510	детальный	детальный	linguistic	_	_	End=750.828
705-0	SPK7002	undefined	705	511	ым	ым	linguistic	_	_	Begin=749.507|End=750.525
706-0	SPK7002	undefined	706	512	сказал	сказал	linguistic	_	_	Begin=754.109|End=754.631
707-0	SPK7002	undefined	707	512	фотограф	фотограф	linguistic	_	_	Begin=754.631|End=755.092
708-0	SPK7002	undefined	708	512	дейсің	дейсің	linguistic	_	_	Begin=755.092
708-1	SPK7002	undefined	708	512	ғой	ғой	linguistic	_	_	End=755.525
709-0	SPK7001	undefined	709	514	ыхым	ыхым	linguistic	_	_	Begin=756.008|End=756.568
710-0	SPK7002	undefined	710	515	мынау	мынау	linguistic	_	_	Begin=758.198
710-1	SPK7002	undefined	710	515	қызық	қызық	linguistic	_	_	_
710-2	SPK7002	undefined	710	515	екен	екен	linguistic	_	_	End=759.109
711-0	SPK7002	undefined	711	516	бантигі	бантигі	linguistic	_	_	Begin=759.109
711-1	SPK7002	undefined	711	516	бар	бар	linguistic	_	_	End=759.676
712-0	SPK7002	undefined	712	516	мына	мына	linguistic	_	_	Begin=759.676
712-1	SPK7002	undefined	712	516	жерде	жерде	linguistic	_	_	End=760.357
713-0	SPK7001	undefined	713	517	сол	сол	linguistic	_	_	Begin=760.608|End=761.408
714-0	SPK7002	undefined	714	518	жаңағы	жаңағы	linguistic	_	_	Begin=761.109
714-1	SPK7002	undefined	714	518	баланың	баланың	linguistic	_	_	End=761.861
715-0	SPK7002	undefined	715	518	суретіндегі	суретіндегі	linguistic	_	_	Begin=761.861|End=762.499
716-0	SPK7002	undefined	716	518	морковкасы	морковкасы	linguistic	_	_	Begin=762.499
716-1	SPK7002	undefined	716	518	қатып	қатып	linguistic	_	_	_
716-2	SPK7002	undefined	716	518	қойғандай	қойғандай	linguistic	_	_	End=763.72
717-0	SPK7001	undefined	717	_	@@@@@@@@@	@@@@@@@@@	linguistic	_	_	Begin=763.208|End=764.518
718-0	SPK7002	undefined	718	_	@@@@@@@	@@@@@@@	linguistic	_	_	Begin=763.72|End=765.472
719-0	SPK7002	undefined	719	519	(H)	(H)	inhale	_	_	Begin=766.702
719-1	SPK7002	undefined	719	519	мамасы	мамасы	linguistic	_	_	_
719-2	SPK7002	undefined	719	519	соны	соны	linguistic	_	_	_
719-3	SPK7002	undefined	719	519	айтып	айтып	linguistic	_	_	End=768.153
720-0	SPK7002	undefined	720	519	жеткізе	жеткізе	linguistic	_	_	Begin=768.153
720-1	SPK7002	undefined	720	519	алмай	алмай	linguistic	_	_	_
720-2	SPK7002	undefined	720	519	отыр	отыр	linguistic	_	_	_
720-3	SPK7002	undefined	720	519	ғой	ғой	linguistic	_	_	End=769.215
721-0	SPK7002	undefined	721	520	өзі	өзі	linguistic	_	_	Begin=769.215
721-1	SPK7002	undefined	721	520	күлкісі	күлкісі	linguistic	_	_	_
721-2	SPK7002	undefined	721	520	де	де	linguistic	_	_	_
721-3	SPK7002	undefined	721	520	келеді	келеді	linguistic	_	_	End=770.525
722-0	SPK7002	undefined	722	521	жаңағы	жаңағы	linguistic	_	_	Begin=770.525|End=770.968
723-0	SPK7002	undefined	723	522	и	и	linguistic	_	_	Begin=771.136
723-1	SPK7002	undefined	723	522	смех	смех	linguistic	_	_	End=771.711
724-0	SPK7002	undefined	724	522	и	и	linguistic	_	_	Begin=771.711
724-1	SPK7002	undefined	724	522	грех	грех	linguistic	_	_	End=772.127
725-0	SPK7002	undefined	725	523	деген	деген	linguistic	_	_	Begin=772.127
725-1	SPK7002	undefined	725	523	бар	бар	linguistic	_	_	_
725-2	SPK7002	undefined	725	523	ғой	ғой	linguistic	_	_	End=772.676
726-0	SPK7002	undefined	726	524	күлейін	күлейін	linguistic	_	_	Begin=774.118
726-1	SPK7002	undefined	726	524	десе	десе	linguistic	_	_	End=774.658
727-0	SPK7002	undefined	727	524	өз	өз	linguistic	_	_	Begin=774.658
727-1	SPK7002	undefined	727	524	баласы	баласы	linguistic	_	_	_
727-2	SPK7002	undefined	727	524	да	да	linguistic	_	_	End=775.481
728-0	SPK7002	undefined	728	524	прям	прям	linguistic	_	_	Begin=775.481
728-1	SPK7002	undefined	728	524	не	не	linguistic	_	_	_
728-2	SPK7002	undefined	728	524	етіп	етіп	linguistic	_	_	_
728-3	SPK7002	undefined	728	524	бара	бара	linguistic	_	_	_
728-4	SPK7002	undefined	728	524	жатыр	жатыр	linguistic	_	_	End=776.711
729-0	SPK7002	undefined	729	525	күлмейін	күлмейін	linguistic	_	_	Begin=776.711
729-1	SPK7002	undefined	729	525	десе	десе	linguistic	_	_	End=777.357
730-0	SPK7002	undefined	730	525	ананың	ананың	linguistic	_	_	Begin=777.357|End=778.109
731-0	SPK7002	undefined	731	525	фотографтың	фотографтың	linguistic	_	_	Begin=778.109
731-1	SPK7002	undefined	731	525	ана	ана	linguistic	_	_	End=779.251
732-0	SPK7002	undefined	732	525	анандай	анандай	linguistic	_	_	Begin=779.251|End=780.198
733-0	SPK7002	undefined	733	525	көз	көз	linguistic	_	_	Begin=780.198
733-1	SPK7002	undefined	733	525	қарасы	қарасы	linguistic	_	_	_
733-2	SPK7002	undefined	733	525	да	да	linguistic	_	_	End=781.012
734-0	SPK7002	undefined	734	525	фотоға	фотоға	linguistic	_	_	Begin=781.012
734-1	SPK7002	undefined	734	525	анау	анау	linguistic	_	_	End=781.729
735-0	SPK7001	undefined	735	526	и	и	linguistic	_	_	Begin=781.698|End=781.938
736-0	SPK7001	undefined	736	526	ол	ол	linguistic	_	_	Begin=781.938|End=782.278
737-0	SPK7001	undefined	737	526	не	не	linguistic	_	_	Begin=782.278
737-1	SPK7001	undefined	737	526	шығар	шығар	linguistic	_	_	End=782.568
738-0	SPK7001	undefined	738	526	байқамаған	байқамаған	linguistic	_	_	Begin=782.568|End=783.208
739-0	SPK7001	undefined	739	526	шығар	шығар	linguistic	_	_	Begin=783.208
739-1	SPK7001	undefined	739	526	ол	ол	linguistic	_	_	End=783.718
740-0	SPK7002	undefined	740	527	жоқ	жоқ	linguistic	_	_	Begin=784.012|End=784.304
741-0	SPK7002	undefined	741	528	мен	мен	linguistic	_	_	Begin=784.304
741-1	SPK7002	undefined	741	528	ойлаймын	ойлаймын	linguistic	_	_	End=784.667
742-0	SPK7002	undefined	742	528	ол	ол	linguistic	_	_	Begin=784.667
742-1	SPK7002	undefined	742	528	басқаша	басқаша	linguistic	_	_	_
742-2	SPK7002	undefined	742	528	ұстап	ұстап	linguistic	_	_	_
742-3	SPK7002	undefined	742	528	отыру	отыру	linguistic	_	_	_
742-4	SPK7002	undefined	742	528	керек	керек	linguistic	_	_	_
742-5	SPK7002	undefined	742	528	шығар	шығар	linguistic	_	_	_
742-6	SPK7002	undefined	742	528	да	да	linguistic	_	_	End=786.021
743-0	SPK7002	undefined	743	529	ана	ана	linguistic	_	_	Begin=786.021
743-1	SPK7002	undefined	743	529	бала	бала	linguistic	_	_	End=786.623
744-0	SPK7002	undefined	744	529	өзінше	өзінше	linguistic	_	_	Begin=786.623|End=787.03
745-0	SPK7001	undefined	745	530	иә	иә	linguistic	_	_	Begin=786.878|End=787.258
746-0	SPK7002	undefined	746	529	қолы	қолы	linguistic	_	_	Begin=787.03
746-1	SPK7002	undefined	746	529	түсіп	түсіп	linguistic	_	_	_
746-2	SPK7002	undefined	746	529	кеткен	кеткен	linguistic	_	_	_
746-3	SPK7002	undefined	746	529	шығар	шығар	linguistic	_	_	End=788.065
747-0	SPK7001	undefined	747	531	иә	иә	linguistic	_	_	Begin=787.258|End=787.848
748-0	SPK7002	undefined	748	529	бірақ	бірақ	linguistic	_	_	Begin=788.198|End=788.499
749-0	SPK7002	undefined	749	533	жалпы	жалпы	linguistic	_	_	Begin=788.499
749-1	SPK7002	undefined	749	533	сәбіздің	сәбіздің	linguistic	_	_	_
749-2	SPK7002	undefined	749	533	қажеті	қажеті	linguistic	_	_	_
749-3	SPK7002	undefined	749	533	жоқ	жоқ	linguistic	_	_	_
749-4	SPK7002	undefined	749	533	да	да	linguistic	_	_	End=789.941
750-0	SPK7002	undefined	750	533	ана	ана	linguistic	_	_	Begin=789.959
750-1	SPK7002	undefined	750	533	суретте	суретте	linguistic	_	_	End=790.764
751-0	SPK7002	undefined	751	533	вообще	вообще	linguistic	_	_	Begin=790.764
751-1	SPK7002	undefined	751	533	ешқандай	ешқандай	linguistic	_	_	End=791.446
752-0	SPK7002	undefined	752	534	не	не	linguistic	_	_	Begin=791.446
752-1	SPK7002	undefined	752	534	үшін	үшін	linguistic	_	_	_
752-2	SPK7002	undefined	752	534	ұстатып	ұстатып	linguistic	_	_	_
752-3	SPK7002	undefined	752	534	қойған	қойған	linguistic	_	_	End=792.702
753-0	SPK7002	undefined	753	534	ана	ана	linguistic	_	_	Begin=792.702
753-1	SPK7002	undefined	753	534	жерге	жерге	linguistic	_	_	End=793.392
754-0	SPK7002	undefined	754	534	қай	қай	linguistic	_	_	Begin=793.392|End=793.702
755-0	SPK7002	undefined	755	535	действительно	действительно	linguistic	_	_	Begin=793.702|End=794.171
756-0	SPK7002	undefined	756	535	қай	қай	linguistic	_	_	Begin=794.171
756-1	SPK7002	undefined	756	535	фантазиямен	фантазиямен	linguistic	_	_	End=795.012
757-0	SPK7002	undefined	757	535	фотограф	фотограф	linguistic	_	_	Begin=795.012|End=795.499
758-0	SPK7002	undefined	758	536	ол	ол	linguistic	_	_	Begin=795.499
758-1	SPK7002	undefined	758	536	жерге	жерге	linguistic	_	_	_
758-2	SPK7002	undefined	758	536	сәбіз	сәбіз	linguistic	_	_	End=796.145
759-0	SPK7002	undefined	759	536	қыстырып	қыстырып	linguistic	_	_	Begin=796.145
759-1	SPK7002	undefined	759	536	қойып	қойып	linguistic	_	_	_
759-2	SPK7002	undefined	759	536	отыр	отыр	linguistic	_	_	_
759-3	SPK7002	undefined	759	536	да	да	linguistic	_	_	End=797.1
760-0	SPK7002	undefined	760	_	(H)	(H)	inhale	_	_	Begin=797.109|End=797.569
761-0	SPK7002	undefined	761	537	жаңа	жаңа	linguistic	_	_	Begin=802.923|End=803.33
762-0	SPK7002	undefined	762	538	сколько	сколько	linguistic	_	_	Begin=803.33
762-1	SPK7002	undefined	762	538	людей	людей	linguistic	_	_	End=803.994
763-0	SPK7002	undefined	763	539	столько	столько	linguistic	_	_	Begin=803.994
763-1	SPK7002	undefined	763	539	мнений	мнений	linguistic	_	_	End=804.552
764-0	SPK7002	undefined	764	540	столько	столько	linguistic	_	_	Begin=804.552
764-1	SPK7002	undefined	764	540	вкусов	вкусов	linguistic	_	_	End=805.145
765-0	SPK7002	undefined	765	541	дегенге	дегенге	linguistic	_	_	Begin=805.145
765-1	SPK7002	undefined	765	541	барып	барып	linguistic	_	_	_
765-2	SPK7002	undefined	765	541	тұр	тұр	linguistic	_	_	_
765-3	SPK7002	undefined	765	541	ғой	ғой	linguistic	_	_	End=806.092
766-0	SPK7001	undefined	766	542	ыхым	ыхым	linguistic	_	_	Begin=805.818|End=806.608
767-0	SPK7002	undefined	767	543	әркімнің	әркімнің	linguistic	_	_	Begin=806.092
767-1	SPK7002	undefined	767	543	өзінің	өзінің	linguistic	_	_	_
767-2	SPK7002	undefined	767	543	көз	көз	linguistic	_	_	_
767-3	SPK7002	undefined	767	543	қарасы	қарасы	linguistic	_	_	End=807.428
768-0	SPK7002	undefined	768	544	енді	енді	linguistic	_	_	Begin=807.711|End=808.428
769-0	SPK7002	undefined	769	544	мынау	мынау	linguistic	_	_	Begin=808.428
769-1	SPK7002	undefined	769	544	да	да	linguistic	_	_	_
769-2	SPK7002	undefined	769	544	сондай	сондай	linguistic	_	_	_
769-3	SPK7002	undefined	769	544	ғой	ғой	linguistic	_	_	End=809.162
770-0	SPK7002	undefined	770	545	қарасаңшы	қарасаңшы	linguistic	_	_	Begin=809.162
770-1	SPK7002	undefined	770	545	мынаны	мынаны	linguistic	_	_	End=809.906
771-0	SPK7002	Rising	771	546	қажеті	қажеті	linguistic	_	_	Begin=809.906
771-1	SPK7002	Rising	771	546	қанша	қанша	linguistic	_	_	_
771-2	SPK7002	Rising	771	546	мыналардың?	мыналардың	linguistic	_	_	End=810.879
772-0	SPK7002	undefined	772	547	мына	мына	linguistic	_	_	Begin=810.879
772-1	SPK7002	undefined	772	547	мына	мына	linguistic	_	_	End=811.605
773-0	SPK7001	undefined	773	_	(H)	(H)	inhale	_	_	Begin=811.218|End=812.608
774-0	SPK7001	undefined	774	_	(Hx)	(Hx)	exhale	_	_	Begin=812.608|End=813.678
775-0	SPK7002	undefined	775	548	наверное	наверное	linguistic	_	_	Begin=812.897
